FeatureID,CarID,FeatureName,FeatureValue
990,275,Backup Camera,No
991,962,Power Windows,Yes
992,13,ABS,No
993,1076,ABS,Yes
994,1528,Cruise Control,Yes
995,1620,Power Windows,No
996,1215,Cruise Control,No
997,1871,Air Conditioning,Yes
998,340,Backup Camera,Yes
999,1279,Backup Camera,No
1000,1713,Power Windows,Yes
1001,850,Backup Camera,No
1002,1428,Backup Camera,No
1003,1261,Cruise Control,Yes
1004,650,Cruise Control,Yes
1005,1209,Power Windows,No
1006,1869,Power Windows,No
1007,350,Bluetooth,Yes
1008,1538,Air Conditioning,No
1009,1478,Backup Camera,No
1010,228,Air Conditioning,Yes
1011,554,Power Windows,Yes
1012,601,Air Conditioning,No
1013,1216,Air Conditioning,Yes
1014,1009,ABS,Yes
1015,1026,Air Conditioning,No
1016,1950,Cruise Control,No
1017,498,Cruise Control,No
1018,1591,Backup Camera,Yes
1019,307,Bluetooth,Yes
1020,1506,ABS,Yes
1021,1231,Air Conditioning,No
1022,638,Cruise Control,Yes
1023,1743,ABS,No
1024,234,Air Conditioning,No
1025,969,Cruise Control,No
1026,1189,Power Windows,Yes
1027,649,ABS,Yes
1028,289,Bluetooth,Yes
1029,1411,Air Conditioning,Yes
1030,1625,Air Conditioning,No
1031,1946,Bluetooth,Yes
1032,749,Cruise Control,No
1033,1797,Bluetooth,No
1034,250,Power Windows,No
1035,839,Power Windows,Yes
1036,1190,Air Conditioning,Yes
1037,1034,Cruise Control,No
1038,1095,Backup Camera,No
1039,69,Backup Camera,No
1040,1569,ABS,Yes
1041,180,ABS,Yes
1042,685,ABS,No
1043,894,Bluetooth,Yes
1044,334,Power Windows,No
1045,1330,ABS,No
1046,602,ABS,Yes
1047,689,ABS,Yes
1048,353,ABS,Yes
1049,1159,Backup Camera,Yes
1050,1823,Bluetooth,Yes
1051,205,Bluetooth,No
1052,742,Air Conditioning,Yes
1053,885,ABS,Yes
1054,1073,Backup Camera,No
1055,844,Power Windows,Yes
1056,1705,Power Windows,Yes
1057,317,Air Conditioning,Yes
1058,555,Cruise Control,No
1059,1866,Air Conditioning,No
1060,43,Power Windows,Yes
1061,552,Bluetooth,No
1062,60,Power Windows,Yes
1063,1149,Power Windows,No
1064,847,Air Conditioning,Yes
1065,1260,ABS,Yes
1066,1436,ABS,No
1067,1290,Air Conditioning,No
1068,448,ABS,No
1069,355,ABS,No
1070,1134,ABS,No
1071,561,Air Conditioning,No
1072,1277,Bluetooth,Yes
1073,647,Air Conditioning,Yes
1074,42,ABS,No
1075,47,ABS,No
1076,671,Cruise Control,Yes
1077,864,ABS,Yes
1078,1258,ABS,No
1079,1863,Backup Camera,Yes
1080,1607,ABS,No
1081,126,Cruise Control,Yes
1082,1744,Air Conditioning,No
1083,43,Bluetooth,No
1084,1679,ABS,No
1085,1608,Cruise Control,Yes
1086,449,ABS,Yes
1087,1789,ABS,Yes
1088,1401,ABS,Yes
1089,1690,Air Conditioning,No
1090,1182,Power Windows,Yes
1091,1507,ABS,No
1092,909,Bluetooth,Yes
1093,1642,Backup Camera,No
1094,1767,Cruise Control,No
1095,1953,Bluetooth,No
1096,272,Backup Camera,No
1097,1110,Backup Camera,No
1098,1085,Cruise Control,Yes
1099,75,Bluetooth,Yes
1100,347,Backup Camera,No
1101,1802,Air Conditioning,No
1102,737,Backup Camera,Yes
1103,1862,Power Windows,Yes
1104,1136,Air Conditioning,Yes
1105,434,ABS,Yes
1106,994,Bluetooth,Yes
1107,470,Backup Camera,Yes
1108,316,Bluetooth,No
1109,176,Power Windows,Yes
1110,1394,Bluetooth,No
1111,1438,ABS,Yes
1112,706,Air Conditioning,No
1113,1471,Bluetooth,Yes
1114,94,Cruise Control,Yes
1115,1140,Bluetooth,Yes
1116,166,Air Conditioning,No
1117,913,ABS,Yes
1118,600,Cruise Control,Yes
1119,533,Power Windows,Yes
1120,1258,Backup Camera,No
1121,866,Backup Camera,No
1122,1221,Cruise Control,Yes
1123,535,Backup Camera,No
1124,597,Air Conditioning,No
1125,1871,Bluetooth,No
1126,1412,Bluetooth,No
1127,400,Cruise Control,Yes
1128,342,Cruise Control,No
1129,1696,Backup Camera,No
1130,1811,ABS,No
1131,1439,ABS,No
1132,674,Air Conditioning,No
1133,524,Backup Camera,No
1134,1939,Bluetooth,Yes
1135,962,Power Windows,Yes
1136,1612,ABS,No
1137,1568,Air Conditioning,No
1138,1800,Air Conditioning,Yes
1139,1702,Power Windows,Yes
1140,1800,ABS,Yes
1141,1393,Bluetooth,Yes
1142,927,Air Conditioning,Yes
1143,1535,ABS,No
1144,502,Cruise Control,Yes
1145,1553,Bluetooth,Yes
1146,1912,Backup Camera,Yes
1147,1727,Cruise Control,No
1148,973,Air Conditioning,No
1149,967,Bluetooth,Yes
1150,1940,Bluetooth,Yes
1151,484,Backup Camera,No
1152,1645,Backup Camera,No
1153,411,ABS,No
1154,839,Bluetooth,No
1155,588,Backup Camera,No
1156,453,Bluetooth,No
1157,613,ABS,No
1158,1326,Power Windows,No
1159,695,Bluetooth,Yes
1160,1871,Backup Camera,No
1161,194,ABS,Yes
1162,1311,ABS,Yes
1163,1875,Bluetooth,No
1164,596,Air Conditioning,No
1165,1295,Air Conditioning,No
1166,933,Air Conditioning,Yes
1167,1852,Cruise Control,No
1168,1724,Cruise Control,Yes
1169,1138,Backup Camera,No
1170,338,ABS,No
1171,178,Power Windows,Yes
1172,1945,Cruise Control,No
1173,1484,Backup Camera,Yes
1174,903,Cruise Control,Yes
1175,349,ABS,No
1176,1445,Power Windows,No
1177,1985,Bluetooth,Yes
1178,1357,Backup Camera,Yes
1179,974,Air Conditioning,No
1180,426,Cruise Control,No
1181,1451,ABS,No
1182,1310,ABS,Yes
1183,924,ABS,No
1184,49,Cruise Control,Yes
1185,379,Bluetooth,Yes
1186,799,Power Windows,No
1187,1233,Air Conditioning,Yes
1188,354,Power Windows,Yes
1189,1130,Cruise Control,Yes
1190,1817,Cruise Control,No
1191,1888,Power Windows,Yes
1192,747,Power Windows,Yes
1193,736,Cruise Control,Yes
1194,1044,Cruise Control,Yes
1195,1030,Backup Camera,No
1196,1921,ABS,No
1197,1370,ABS,No
1198,1556,Air Conditioning,Yes
1199,1853,Bluetooth,No
1200,392,Power Windows,No
1201,1192,Bluetooth,No
1202,1099,Backup Camera,Yes
1203,1857,ABS,No
1204,847,Backup Camera,Yes
1205,466,Bluetooth,Yes
1206,1273,ABS,No
1207,460,Air Conditioning,No
1208,1907,Power Windows,No
1209,603,ABS,Yes
1210,1875,Bluetooth,Yes
1211,1780,Power Windows,No
1212,1432,Cruise Control,No
1213,1056,Power Windows,Yes
1214,28,Cruise Control,Yes
1215,1832,Power Windows,No
1216,1192,Cruise Control,No
1217,1856,Air Conditioning,Yes
1218,1373,Bluetooth,Yes
1219,46,Air Conditioning,No
1220,1620,Power Windows,No
1221,1595,Power Windows,Yes
1222,5,Power Windows,No
1223,246,Bluetooth,Yes
1224,778,Power Windows,Yes
1225,646,Cruise Control,Yes
1226,721,ABS,No
1227,227,Air Conditioning,Yes
1228,1313,Air Conditioning,Yes
1229,518,ABS,Yes
1230,104,ABS,No
1231,275,Air Conditioning,Yes
1232,1186,ABS,No
1233,1299,Power Windows,No
1234,1253,Bluetooth,No
1235,754,Power Windows,Yes
1236,1533,Cruise Control,No
1237,531,Power Windows,No
1238,331,Air Conditioning,No
1239,137,Air Conditioning,No
1240,807,Cruise Control,Yes
1241,1477,Backup Camera,Yes
1242,1316,Air Conditioning,Yes
1243,415,Power Windows,No
1244,518,Bluetooth,No
1245,1771,Bluetooth,Yes
1246,613,Power Windows,Yes
1247,1008,Air Conditioning,No
1248,42,Bluetooth,Yes
1249,1976,Power Windows,No
1250,1613,Bluetooth,Yes
1251,1043,Backup Camera,Yes
1252,777,Cruise Control,Yes
1253,1022,Power Windows,No
1254,323,Air Conditioning,Yes
1255,1890,ABS,Yes
1256,1819,Cruise Control,Yes
1257,1664,Power Windows,Yes
1258,415,Bluetooth,Yes
1259,764,Power Windows,Yes
1260,227,Bluetooth,Yes
1261,1601,Cruise Control,Yes
1262,1374,Bluetooth,No
1263,1568,Air Conditioning,No
1264,380,ABS,No
1265,80,Cruise Control,Yes
1266,92,Air Conditioning,Yes
1267,388,Power Windows,No
1268,526,Air Conditioning,Yes
1269,1447,ABS,Yes
1270,1873,Cruise Control,Yes
1271,215,ABS,Yes
1272,743,Power Windows,Yes
1273,1503,Air Conditioning,No
1274,192,Bluetooth,Yes
1275,1357,Air Conditioning,No
1276,1997,Air Conditioning,Yes
1277,677,ABS,No
1278,1433,ABS,No
1279,1766,Backup Camera,No
1280,343,Air Conditioning,Yes
1281,1879,Bluetooth,Yes
1282,749,ABS,No
1283,195,Bluetooth,Yes
1284,1572,ABS,No
1285,1711,Backup Camera,No
1286,429,ABS,Yes
1287,101,ABS,Yes
1288,1011,Cruise Control,No
1289,1382,Bluetooth,Yes
1290,1873,Backup Camera,No
1291,1142,ABS,No
1292,171,Bluetooth,Yes
1293,257,Air Conditioning,No
1294,146,Bluetooth,No
1295,466,Backup Camera,Yes
1296,1827,Backup Camera,No
1297,132,Air Conditioning,No
1298,1992,Backup Camera,Yes
1299,351,Cruise Control,Yes
1300,1943,Bluetooth,No
1301,481,Cruise Control,Yes
1302,744,Bluetooth,Yes
1303,343,Bluetooth,No
1304,736,ABS,Yes
1305,1128,Backup Camera,Yes
1306,450,Air Conditioning,No
1307,540,Air Conditioning,Yes
1308,1728,Power Windows,Yes
1309,1127,Backup Camera,No
1310,1896,Backup Camera,No
1311,1834,Bluetooth,Yes
1312,1428,Bluetooth,No
1313,1408,Bluetooth,No
1314,406,Power Windows,Yes
1315,1537,ABS,No
1316,270,Power Windows,Yes
1317,116,Cruise Control,No
1318,1482,Cruise Control,No
1319,1239,Cruise Control,Yes
1320,476,Power Windows,No
1321,186,Cruise Control,No
1322,1704,Backup Camera,Yes
1323,1104,Backup Camera,Yes
1324,1857,Backup Camera,Yes
1325,1540,ABS,No
1326,1265,Cruise Control,Yes
1327,1842,Power Windows,Yes
1328,581,Air Conditioning,No
1329,1132,Backup Camera,No
1330,526,Backup Camera,No
1331,377,Cruise Control,No
1332,1190,ABS,No
1333,1692,Backup Camera,No
1334,206,Bluetooth,No
1335,779,ABS,Yes
1336,851,Cruise Control,No
1337,818,Power Windows,No
1338,1707,Power Windows,Yes
1339,727,Bluetooth,No
1340,1170,Bluetooth,No
1341,114,Backup Camera,Yes
1342,1379,ABS,Yes
1343,1735,Bluetooth,Yes
1344,1090,Bluetooth,No
1345,1234,Bluetooth,Yes
1346,280,Power Windows,Yes
1347,702,Backup Camera,No
1348,1240,Backup Camera,No
1349,653,ABS,Yes
1350,1123,Cruise Control,No
1351,544,Bluetooth,No
1352,599,ABS,Yes
1353,1049,Power Windows,No
1354,1977,Cruise Control,Yes
1355,1215,Air Conditioning,Yes
1356,624,Power Windows,No
1357,479,Bluetooth,No
1358,1304,Bluetooth,Yes
1359,1113,ABS,No
1360,323,Air Conditioning,No
1361,1712,Power Windows,Yes
1362,276,ABS,No
1363,1602,ABS,No
1364,507,Backup Camera,Yes
1365,888,Bluetooth,No
1366,1918,ABS,Yes
1367,811,ABS,Yes
1368,256,Backup Camera,Yes
1369,1469,ABS,No
1370,1133,Power Windows,No
1371,327,ABS,No
1372,135,Backup Camera,Yes
1373,697,Power Windows,No
1374,969,ABS,No
1375,1561,Cruise Control,No
1376,87,Cruise Control,Yes
1377,679,Cruise Control,Yes
1378,204,Backup Camera,Yes
1379,595,Backup Camera,No
1380,812,Cruise Control,No
1381,1182,Air Conditioning,No
1382,1889,Air Conditioning,Yes
1383,1746,ABS,No
1384,890,ABS,Yes
1385,1337,Air Conditioning,No
1386,237,Power Windows,Yes
1387,607,ABS,No
1388,1844,Backup Camera,Yes
1389,77,Power Windows,Yes
1390,1935,Backup Camera,Yes
1391,431,Air Conditioning,No
1392,1207,Power Windows,Yes
1393,1674,Bluetooth,No
1394,1022,Power Windows,Yes
1395,1889,Backup Camera,Yes
1396,1187,Backup Camera,No
1397,1443,Bluetooth,Yes
1398,897,Cruise Control,No
1399,1170,Air Conditioning,Yes
1400,487,ABS,No
1401,231,Cruise Control,No
1402,1297,Air Conditioning,No
1403,1085,ABS,Yes
1404,258,Bluetooth,No
1405,962,ABS,Yes
1406,411,Air Conditioning,No
1407,1117,Bluetooth,No
1408,501,Bluetooth,Yes
1409,1324,Air Conditioning,No
1410,1330,Air Conditioning,No
1411,377,Power Windows,No
1412,1671,Power Windows,Yes
1413,1044,Bluetooth,No
1414,1861,Power Windows,No
1415,958,Cruise Control,Yes
1416,947,Air Conditioning,No
1417,1718,ABS,Yes
1418,43,Backup Camera,No
1419,1138,Air Conditioning,Yes
1420,215,ABS,Yes
1421,844,ABS,No
1422,1853,Bluetooth,Yes
1423,54,Cruise Control,Yes
1424,38,Air Conditioning,Yes
1425,101,ABS,No
1426,78,Bluetooth,Yes
1427,1469,Power Windows,No
1428,711,Backup Camera,No
1429,1502,Backup Camera,Yes
1430,862,Power Windows,No
1431,567,Backup Camera,No
1432,1206,Bluetooth,Yes
1433,1203,Backup Camera,No
1434,433,Cruise Control,No
1435,1593,Bluetooth,No
1436,744,ABS,No
1437,1127,Bluetooth,No
1438,1180,Backup Camera,Yes
1439,603,Cruise Control,No
1440,1345,Air Conditioning,Yes
1441,883,Cruise Control,No
1442,401,Bluetooth,No
1443,621,Bluetooth,Yes
1444,50,Backup Camera,No
1445,466,Bluetooth,No
1446,338,Air Conditioning,No
1447,1975,Power Windows,Yes
1448,360,Backup Camera,Yes
1449,1994,Bluetooth,No
1450,524,Power Windows,No
1451,1432,ABS,Yes
1452,985,Cruise Control,Yes
1453,1452,Cruise Control,Yes
1454,444,ABS,Yes
1455,498,Power Windows,Yes
1456,1538,Air Conditioning,Yes
1457,1235,ABS,No
1458,1906,Bluetooth,Yes
1459,314,Bluetooth,Yes
1460,1711,Power Windows,Yes
1461,142,Air Conditioning,No
1462,1232,Backup Camera,No
1463,1351,Bluetooth,No
1464,528,Cruise Control,Yes
1465,1697,Air Conditioning,Yes
1466,17,Bluetooth,Yes
1467,187,Power Windows,No
1468,1876,Bluetooth,No
1469,296,Cruise Control,No
1470,1006,ABS,Yes
1471,1435,ABS,Yes
1472,1229,Bluetooth,Yes
1473,345,Backup Camera,Yes
1474,304,Power Windows,Yes
1475,1364,Backup Camera,Yes
1476,1485,Cruise Control,No
1477,1567,Power Windows,No
1478,823,Power Windows,Yes
1479,55,ABS,Yes
1480,475,Power Windows,No
1481,1048,Backup Camera,Yes
1482,1481,ABS,No
1483,1924,Air Conditioning,No
1484,167,Power Windows,Yes
1485,1177,Bluetooth,Yes
1486,712,Power Windows,No
1487,825,ABS,Yes
1488,1886,Air Conditioning,No
1489,1834,ABS,No
1490,260,Cruise Control,No
1491,653,Cruise Control,Yes
1492,834,Air Conditioning,No
1493,1061,ABS,Yes
1494,11,Air Conditioning,Yes
1495,89,Cruise Control,Yes
1496,1698,Bluetooth,Yes
1497,570,Backup Camera,No
1498,114,Cruise Control,No
1499,1266,ABS,No
1500,44,ABS,No
1501,1,Bluetooth,Yes
1502,365,Cruise Control,Yes
1503,1165,ABS,Yes
1504,564,Bluetooth,Yes
1505,26,ABS,No
1506,1189,Air Conditioning,Yes
1507,997,Air Conditioning,Yes
1508,1107,ABS,Yes
1509,30,Power Windows,Yes
1510,606,Air Conditioning,Yes
1511,1567,Bluetooth,No
1512,1289,Air Conditioning,No
1513,1076,Backup Camera,Yes
1514,1826,Air Conditioning,Yes
1515,1420,ABS,Yes
1516,73,Bluetooth,Yes
1517,49,Bluetooth,No
1518,207,Cruise Control,Yes
1519,1510,Bluetooth,Yes
1520,1416,Backup Camera,No
1521,1751,Cruise Control,No
1522,1629,Cruise Control,No
1523,1954,Backup Camera,No
1524,853,Backup Camera,Yes
1525,292,Power Windows,Yes
1526,440,Power Windows,No
1527,1059,Bluetooth,No
1528,700,Backup Camera,No
1529,502,Backup Camera,No
1530,1756,ABS,Yes
1531,179,Bluetooth,No
1532,1207,Power Windows,Yes
1533,1141,ABS,Yes
1534,1719,Air Conditioning,No
1535,1638,Air Conditioning,No
1536,574,Cruise Control,Yes
1537,1828,Backup Camera,No
1538,1381,Power Windows,No
1539,466,Power Windows,Yes
1540,1211,Air Conditioning,No
1541,1687,Air Conditioning,No
1542,204,Power Windows,Yes
1543,145,Backup Camera,Yes
1544,1117,Backup Camera,Yes
1545,1715,Air Conditioning,Yes
1546,832,Air Conditioning,No
1547,582,Bluetooth,No
1548,861,Bluetooth,Yes
1549,764,Power Windows,Yes
1550,716,Backup Camera,No
1551,1631,Air Conditioning,Yes
1552,24,Air Conditioning,No
1553,831,Air Conditioning,No
1554,191,Bluetooth,Yes
1555,1830,Air Conditioning,Yes
1556,591,Backup Camera,Yes
1557,854,Cruise Control,Yes
1558,1631,Power Windows,Yes
1559,1363,ABS,No
1560,271,Cruise Control,No
1561,578,Air Conditioning,No
1562,1289,Cruise Control,No
1563,827,Power Windows,Yes
1564,10,Bluetooth,Yes
1565,608,Backup Camera,Yes
1566,1445,Backup Camera,Yes
1567,1044,ABS,No
1568,1350,ABS,No
1569,1993,Backup Camera,Yes
1570,995,Cruise Control,Yes
1571,325,Air Conditioning,Yes
1572,719,Cruise Control,No
1573,1526,Cruise Control,Yes
1574,747,Backup Camera,Yes
1575,345,Bluetooth,No
1576,376,Power Windows,Yes
1577,594,Power Windows,No
1578,1393,Cruise Control,Yes
1579,1718,Bluetooth,No
1580,1633,Cruise Control,Yes
1581,264,Power Windows,Yes
1582,657,Cruise Control,Yes
1583,1675,Cruise Control,Yes
1584,1734,Backup Camera,No
1585,1949,Air Conditioning,Yes
1586,69,Air Conditioning,Yes
1587,973,Air Conditioning,No
1588,1402,Air Conditioning,Yes
1589,134,Backup Camera,Yes
1590,771,Air Conditioning,Yes
1591,2000,ABS,Yes
1592,1756,Cruise Control,Yes
1593,1463,ABS,Yes
1594,820,Air Conditioning,Yes
1595,164,Power Windows,Yes
1596,996,Air Conditioning,Yes
1597,1889,Air Conditioning,No
1598,1035,Cruise Control,No
1599,1131,Cruise Control,No
1600,361,ABS,Yes
1601,2,Backup Camera,Yes
1602,1074,Power Windows,Yes
1603,41,ABS,Yes
1604,850,ABS,No
1605,1547,Cruise Control,No
1606,1032,ABS,Yes
1607,336,Air Conditioning,No
1608,887,Power Windows,Yes
1609,689,Backup Camera,No
1610,1017,Air Conditioning,No
1611,151,Cruise Control,Yes
1612,1413,Cruise Control,No
1613,1481,Air Conditioning,Yes
1614,15,ABS,Yes
1615,938,Power Windows,No
1616,175,Bluetooth,No
1617,1759,Bluetooth,Yes
1618,431,Backup Camera,No
1619,1165,Bluetooth,No
1620,631,ABS,No
1621,507,Power Windows,Yes
1622,106,ABS,Yes
1623,902,Power Windows,Yes
1624,383,Backup Camera,Yes
1625,1891,Cruise Control,Yes
1626,369,Air Conditioning,Yes
1627,670,Backup Camera,No
1628,286,Power Windows,Yes
1629,1904,Bluetooth,Yes
1630,652,Cruise Control,No
1631,1554,Bluetooth,No
1632,459,Bluetooth,Yes
1633,1584,Air Conditioning,No
1634,1988,Air Conditioning,Yes
1635,319,Backup Camera,No
1636,1959,Backup Camera,No
1637,1552,Air Conditioning,Yes
1638,1972,Cruise Control,Yes
1639,586,Air Conditioning,No
1640,1440,Cruise Control,Yes
1641,388,Air Conditioning,Yes
1642,151,ABS,No
1643,1071,Backup Camera,No
1644,497,Bluetooth,Yes
1645,116,Air Conditioning,Yes
1646,664,Air Conditioning,Yes
1647,1115,Cruise Control,Yes
1648,209,Air Conditioning,Yes
1649,1419,Backup Camera,Yes
1650,1460,Cruise Control,No
1651,1548,Bluetooth,No
1652,1285,Backup Camera,Yes
1653,1786,ABS,No
1654,665,Air Conditioning,Yes
1655,1401,Cruise Control,No
1656,1061,ABS,No
1657,1105,Cruise Control,Yes
1658,538,Cruise Control,No
1659,1123,Bluetooth,No
1660,57,Power Windows,Yes
1661,1511,Air Conditioning,Yes
1662,1191,Backup Camera,No
1663,875,ABS,Yes
1664,1164,Backup Camera,No
1665,1749,Cruise Control,No
1666,573,Air Conditioning,No
1667,253,Bluetooth,No
1668,945,Cruise Control,Yes
1669,907,ABS,Yes
1670,913,Air Conditioning,No
1671,1677,Power Windows,No
1672,1854,Power Windows,No
1673,695,Power Windows,Yes
1674,679,ABS,Yes
1675,1844,Backup Camera,Yes
1676,1821,Backup Camera,Yes
1677,262,Power Windows,No
1678,1888,Air Conditioning,No
1679,817,Power Windows,Yes
1680,247,Bluetooth,Yes
1681,1595,Cruise Control,Yes
1682,1897,Cruise Control,No
1683,594,Air Conditioning,Yes
1684,1212,Air Conditioning,Yes
1685,270,Air Conditioning,No
1686,1015,Cruise Control,Yes
1687,162,Cruise Control,Yes
1688,1177,Bluetooth,No
1689,866,ABS,Yes
1690,708,Bluetooth,No
1691,1842,Backup Camera,No
1692,64,ABS,Yes
1693,21,Bluetooth,No
1694,635,Backup Camera,No
1695,173,Air Conditioning,Yes
1696,1209,ABS,No
1697,1732,Backup Camera,Yes
1698,157,Cruise Control,Yes
1699,1740,ABS,Yes
1700,1698,Power Windows,Yes
1701,253,Cruise Control,Yes
1702,1788,Air Conditioning,No
1703,1567,Power Windows,Yes
1704,900,Air Conditioning,No
1705,1312,ABS,Yes
1706,529,Power Windows,Yes
1707,754,Backup Camera,No
1708,1468,ABS,Yes
1709,1305,Cruise Control,No
1710,1703,Backup Camera,Yes
1711,634,Cruise Control,Yes
1712,1358,Power Windows,No
1713,491,Bluetooth,Yes
1714,664,Power Windows,No
1715,525,ABS,No
1716,1613,Air Conditioning,Yes
1717,1502,Power Windows,Yes
1718,248,Bluetooth,Yes
1719,240,ABS,Yes
1720,692,Cruise Control,Yes
1721,526,Air Conditioning,Yes
1722,847,ABS,Yes
1723,1690,Backup Camera,Yes
1724,90,Backup Camera,Yes
1725,1376,Cruise Control,No
1726,1283,Cruise Control,No
1727,586,Air Conditioning,Yes
1728,1603,Backup Camera,No
1729,561,ABS,Yes
1730,844,Air Conditioning,No
1731,1583,Power Windows,Yes
1732,1282,Cruise Control,Yes
1733,1751,Power Windows,No
1734,1572,Backup Camera,Yes
1735,299,Bluetooth,No
1736,1560,Air Conditioning,No
1737,1661,Backup Camera,No
1738,1967,Power Windows,No
1739,1915,Cruise Control,Yes
1740,519,Cruise Control,Yes
1741,886,Air Conditioning,Yes
1742,1919,Air Conditioning,No
1743,1072,Backup Camera,No
1744,1110,Air Conditioning,Yes
1745,746,Backup Camera,No
1746,1580,Cruise Control,Yes
1747,44,Power Windows,No
1748,735,Air Conditioning,No
1749,1254,Air Conditioning,Yes
1750,1883,Air Conditioning,Yes
1751,1951,Backup Camera,No
1752,791,ABS,No
1753,637,Backup Camera,Yes
1754,1651,Backup Camera,No
1755,525,Power Windows,No
1756,64,Air Conditioning,No
1757,481,ABS,Yes
1758,1909,Cruise Control,No
1759,1630,ABS,No
1760,737,Backup Camera,Yes
1761,687,Power Windows,No
1762,1693,ABS,Yes
1763,184,Power Windows,Yes
1764,810,Backup Camera,Yes
1765,1456,Backup Camera,Yes
1766,994,Bluetooth,Yes
1767,1399,Power Windows,Yes
1768,436,Air Conditioning,No
1769,1384,Bluetooth,No
1770,28,Backup Camera,No
1771,1848,Cruise Control,Yes
1772,1901,Bluetooth,No
1773,863,ABS,No
1774,1812,ABS,Yes
1775,1894,ABS,No
1776,521,Backup Camera,No
1777,1050,Cruise Control,Yes
1778,1199,Cruise Control,No
1779,1790,Air Conditioning,Yes
1780,1880,Air Conditioning,Yes
1781,1032,ABS,No
1782,738,Backup Camera,Yes
1783,389,Air Conditioning,Yes
1784,1226,Air Conditioning,Yes
1785,501,Power Windows,No
1786,1179,Air Conditioning,No
1787,1130,Air Conditioning,No
1788,1061,Backup Camera,Yes
1789,169,Backup Camera,Yes
1790,1268,Backup Camera,No
1791,199,Power Windows,Yes
1792,235,Backup Camera,Yes
1793,1873,Air Conditioning,Yes
1794,231,Bluetooth,Yes
1795,1244,ABS,Yes
1796,607,Air Conditioning,No
1797,381,Air Conditioning,Yes
1798,1472,Bluetooth,Yes
1799,1390,Air Conditioning,No
1800,798,ABS,No
1801,1124,Bluetooth,Yes
1802,3,ABS,No
1803,441,Bluetooth,No
1804,1632,Bluetooth,No
1805,282,Backup Camera,No
1806,971,Bluetooth,No
1807,1039,Bluetooth,Yes
1808,791,Power Windows,Yes
1809,1744,Power Windows,No
1810,1415,Cruise Control,Yes
1811,1337,ABS,No
1812,1613,Air Conditioning,No
1813,1181,Backup Camera,No
1814,75,Bluetooth,No
1815,1719,ABS,Yes
1816,455,Backup Camera,Yes
1817,1816,ABS,No
1818,342,Cruise Control,No
1819,1690,Power Windows,Yes
