CarID,Make,Model,Year,Mileage,VIN,EngineType,TransmissionType,FuelType
1082,cadillac,cl,2011,149885,JLFW78F83PBHR2560,4-Cylinder,Automatic,Electric
1083,hyundai,mustang,2016,40182,327NK2NDX5SUM97SF,2-Cylinder,CVT,Gasoline
1084,bmw,mustang,2019,83660,G18NP0G98SLVWUG3V,4-Cylinder,Automatic,Hybrid
1085,ram,cadenza,1995,162285,WU738XNN2JRRJRFWX,8-Cylinder,Automatic,Diesel
1086,nissan,silhouette,2001,67217,X2UNJL9E4HLA2G1SZ,5-Cylinder,Manual,Gasoline
1087,toyota,thunderbird,2015,11662,JNYJ80X35C7W2EPMY,3-Cylinder,Manual,Hybrid
1088,nissan,tucson,2000,174866,A4NNHZ009EF02EJFK,5-Cylinder,CVT,Gasoline
1089,volkswagen,passat,2018,196990,7PT5H4G629T4CY7G1,10-Cylinder+,Manual,Hybrid
1090,volvo,xterra,2012,88401,GDTXTAD718ZHMRKZT,5-Cylinder,Automatic,Gasoline
1091,infiniti,xb,1997,97282,BZPYC1V43NL93X8UE,6-Cylinder,Manual,Electric
1092,audi,metris worker passenger,2009,182745,AYH63VVT2HJ00R7D1,8-Cylinder,Automatic,Diesel
1093,land rover,tacoma regular cab,2008,51055,YLK2XABY377KUTKC5,8-Cylinder,CVT,Diesel
1094,chevrolet,sebring,2010,52234,GY2AA5ZY1HYCCJ2SF,10-Cylinder+,CVT,Diesel
1095,bmw,s80,2015,140229,B7Z93NCH57S2RL7MV,8-Cylinder,CVT,Electric
1096,cadillac,grand caravan passenger,2005,102412,5L6MLKLWXG3P6TTMY,10-Cylinder+,CVT,Hybrid
1097,kia,quattro,2018,140156,BFUDAVRC0HL9B947Z,2-Cylinder,CVT,Hybrid
1098,toyota,cla,2009,185912,DUDYTG3M7EGE5ZRZG,8-Cylinder,Automatic,Diesel
1099,nissan,hombre regular cab,2007,193061,N6ABR7TWX01B4UEX6,4-Cylinder,Manual,Gasoline
1100,mini,cr-z,1997,110674,7E7DLG9X83599S4AY,10-Cylinder+,Manual,Diesel
1101,chevrolet,esperante,2013,38640,XKDV5BEU04H0DEGFT,2-Cylinder,CVT,Diesel
1102,cadillac,grand marquis,2007,45605,9GBPCJWK8KLZS6MRE,10-Cylinder+,CVT,Diesel
1103,audi,continental,2010,141293,8YZL8ABF26ENB6NGM,4-Cylinder,Automatic,Diesel
1104,mitsubishi,mks,2017,125200,5W12GM6A43TXBE4YD,4-Cylinder,Automatic,Electric
1105,ford,tl,2001,70402,G1F0Z0618KCGGMPRL,6-Cylinder,Manual,Hybrid
1106,infiniti,sierra 1500 double cab,2015,121524,ULR3A5367KBFG51S5,6-Cylinder,Automatic,Diesel
1107,mazda,ram wagon 1500,2015,16435,JLHLKF4G945H7EH6B,10-Cylinder+,Manual,Electric
1108,honda,silverado 2500 hd extended cab,1998,83595,MHHSV7TZ8WB8N2G50,5-Cylinder,Automatic,Hybrid
1109,nissan,tacoma xtracab,2015,74293,F3WHC7TZ7LZVBSY8H,6-Cylinder,Manual,Diesel
1110,dodge,mx-5 miata,2017,121526,WSRLE9HV78X9Y2L3N,10-Cylinder+,Automatic,Diesel
1111,lincoln,tt,2016,103256,917PHBK113ANVH347,10-Cylinder+,CVT,Electric
1112,chevrolet,new beetle,2016,111498,H4SCPG4W2AAEVBL5V,4-Cylinder,Automatic,Electric
1113,suzuki,5 series,1994,8160,LEWC63E85YVE9KZZB,6-Cylinder,Automatic,Diesel
1114,subaru,sierra 1500 crew cab,2002,194464,KK3NE919394JNUZPS,10-Cylinder+,Manual,Diesel
1115,mitsubishi,escort,2004,59593,WPK04PYB11CY7ARVL,8-Cylinder,CVT,Gasoline
1116,pontiac,cc,2016,30583,65JXA7J48981G8M60,4-Cylinder,CVT,Diesel
1117,volvo,captiva sport,2007,93935,ST7864B98UJXATBJD,5-Cylinder,Automatic,Gasoline
1118,bmw,accent,2010,113267,TLAU3X865CPRU2AAW,5-Cylinder,Automatic,Gasoline
1119,ford,a6,2005,47548,JGJNBUK36JNNE6PUN,3-Cylinder,Automatic,Gasoline
1120,ford,tc,2014,26962,D8XX0XEL60VK4SZVS,8-Cylinder,Manual,Gasoline
1121,mitsubishi,tacoma double cab,2010,26788,CBZSW09Z73A3Y8P6F,10-Cylinder+,Manual,Diesel
1122,mercedes-benz,sierra 3500 hd regular cab,1998,137098,6YT4PB9R55TH7N50S,5-Cylinder,Manual,Diesel
1123,gmc,c-class,2006,161545,K7S3YTER3H93RH9KM,6-Cylinder,CVT,Electric
1124,toyota,dts,2018,166170,WNZWNBM02T5CH3AH9,10-Cylinder+,Manual,Diesel
1125,ford,element,1996,186292,BTL7DH8G1ZDC13CTH,8-Cylinder,Automatic,Hybrid
1126,chevrolet,navigator,2005,68250,0UNCNRHZ5MRESF9WJ,6-Cylinder,CVT,Diesel
1127,aston martin,intrigue,2015,10025,MEGEMWMRX3GMV5TJX,6-Cylinder,Manual,Hybrid
1129,scion,grand caravan passenger,2000,4688,UFG2JSTM37RLMWMWC,3-Cylinder,CVT,Gasoline
1130,dodge,caravan passenger,2010,92502,XSHK57DG1GN4K24PS,3-Cylinder,Manual,Diesel
1131,dodge,allroad,2004,52781,AP5K8AV27RWUP1P8R,3-Cylinder,CVT,Hybrid
1132,buick,montero sport,1992,141150,HVV4Y1J00WKEKB42T,5-Cylinder,Automatic,Electric
1133,lotus,silverado 1500 regular cab,2019,142893,93X1L5MC64NJ6ZFF1,4-Cylinder,Automatic,Hybrid
1134,audi,grand vitara,2019,113789,6HL638TV8D9XDJDUW,10-Cylinder+,CVT,Diesel
1135,bmw,a3,2015,13298,X8SRS7CH87G0FFGK0,6-Cylinder,Manual,Electric
1136,ford,solara,2012,197609,2EVE9CKU9WGW0JR3M,6-Cylinder,Automatic,Diesel
1137,chevrolet,cx-9,1993,21720,5S17PSVB1DBX2VGFN,2-Cylinder,CVT,Gasoline
1138,nissan,land cruiser,2006,168887,2DE631CG12J7U0V0C,4-Cylinder,CVT,Hybrid
1139,mazda,500 abarth,2018,120806,A30LSMC09ZA1RTDCA,8-Cylinder,Automatic,Electric
1140,chevrolet,deville,2011,42055,CWLS4HG837YWA3DDD,8-Cylinder,CVT,Hybrid
1141,buick,3500 crew cab,2014,688,LKE3TXADX1GC8N7RW,6-Cylinder,Manual,Diesel
1142,cadillac,daytona,2018,24072,PL7VYL5A9ZFWMNBLR,3-Cylinder,Automatic,Diesel
1143,kia,is,2011,59289,UALU3XYA0MZ52BVNY,3-Cylinder,CVT,Diesel
1144,mazda,town & country,2007,148321,CDLGGP419VE41EE8W,6-Cylinder,Automatic,Diesel
1145,oldsmobile,beretta,2007,171572,YY43U97X2799MXCVB,2-Cylinder,Automatic,Hybrid
1146,mercury,sebring,2018,63904,JN5ADCFHX2S1SE6WP,2-Cylinder,CVT,Electric
1147,jaguar,california,2010,25746,SVG1MDFY4NJ2KJW97,8-Cylinder,Automatic,Gasoline
1148,toyota,sonata hybrid,2018,157409,DYB2SBBS8ZEDK2HKP,3-Cylinder,Automatic,Gasoline
1149,hyundai,rav4 hybrid,2001,118792,TPW54VMS60BDTX709,2-Cylinder,Automatic,Gasoline
1150,saturn,celica,2020,192940,0LZZFJER99093XHWN,10-Cylinder+,Automatic,Diesel
1151,ford,sts,1995,55242,XX7AYCUB78F6GVP3S,8-Cylinder,CVT,Electric
1152,ford,caliber,1993,77044,HYT40LZ82MJLV0ENP,6-Cylinder,CVT,Hybrid
1153,chevrolet,concorde,2018,120069,WH26ZYP67TDKKFBM5,8-Cylinder,Manual,Hybrid
1154,chrysler,4runner,2010,102932,8KCAW4NR4TF6NWCHH,5-Cylinder,Automatic,Diesel
1155,mazda,tempo,2007,193447,PHNVJPBH44U2231RC,2-Cylinder,Automatic,Hybrid
1156,cadillac,xl7,1992,184724,LRXYE7ME018EAX9X5,2-Cylinder,Automatic,Electric
1157,ford,mystique,2009,118544,SL1DNZ307KB17TN4G,3-Cylinder,CVT,Gasoline
1158,lexus,sierra 1500 crew cab,2007,84591,MZGEL7MJ18CU2DGUN,2-Cylinder,Automatic,Gasoline
1159,gmc,s4,2005,194799,U4YAE3892T9C0L3UJ,2-Cylinder,Manual,Hybrid
1160,kia,ls,2006,154362,SMTSPFAF7Y5HU62LT,6-Cylinder,Manual,Gasoline
1161,hyundai,ranger super cab,2012,149651,7VFBK7RNXXFFGX598,6-Cylinder,Automatic,Diesel
1162,gmc,express 2500 cargo,2019,81297,9J1HZLUTXWAF8P43U,5-Cylinder,Automatic,Electric
1163,honda,mercedes-amg sl,1996,174573,KTJTXK323BWNFMG1H,5-Cylinder,Manual,Diesel
1164,fiat,grand prix,2010,71917,S0908VMA2R3TKLWJ3,10-Cylinder+,CVT,Hybrid
1165,oldsmobile,e350 super duty cargo,2009,52639,VY15FSGB567AU50SY,8-Cylinder,Automatic,Diesel
1166,chevrolet,626,1998,80428,28CAP9RJ1KH8H7254,10-Cylinder+,Automatic,Electric
1167,mercury,q3,1992,158201,XWSBSGD1XFV7FZV6E,10-Cylinder+,Automatic,Hybrid
1168,buick,forte koup,2005,181789,K203RKN5710AW0WPH,5-Cylinder,Automatic,Diesel
1169,toyota,cadenza,2003,119632,FVSE62FR28B04ED7H,10-Cylinder+,Automatic,Electric
1170,kia,s-type,2008,163769,45VJV0237P1RBYNHC,4-Cylinder,CVT,Hybrid
1171,mitsubishi,tribeca,1993,119102,0PWUNASH9UFXZR57M,10-Cylinder+,Automatic,Diesel
1172,oldsmobile,s2000,1998,24637,1EMRVUPX9GS74HYBJ,8-Cylinder,CVT,Diesel
1173,mercedes-benz,savana 3500 cargo,1993,13688,0RBB8XFP49LDW17S8,10-Cylinder+,Manual,Gasoline
1174,bentley,srx,2006,94364,Z27AD9B32E46UEBXA,3-Cylinder,CVT,Gasoline
1175,mercedes-benz,ram 3500 regular cab,2005,45618,JTUT02144WG876X9A,5-Cylinder,CVT,Gasoline
1176,kia,viper,2018,141713,WZALW20E08JBCH3BG,6-Cylinder,Automatic,Hybrid
1177,chevrolet,odyssey,2006,70813,YCEB5BWM67EGU1Z4G,6-Cylinder,Manual,Diesel
1178,chevrolet,f150 super cab,2005,5193,FKH0C1825REK77PZ3,4-Cylinder,Manual,Hybrid
1179,nissan,sierra 2500 hd extended cab,2004,161356,2B5XA8LH2MCZY1V7H,5-Cylinder,Automatic,Gasoline
1180,bmw,r-class,1997,479,ZTJB7N8Z78B0MYXAT,4-Cylinder,CVT,Diesel
1181,isuzu,clubman,2010,91117,2UJ0C6L407A39FERP,4-Cylinder,Automatic,Electric
1182,dodge,gt-r,2018,99623,LPDKSDNB5T9MW2CA6,10-Cylinder+,CVT,Hybrid
1183,infiniti,tl,2019,85046,KBC8Y2Z70K0XVT114,6-Cylinder,CVT,Diesel
1184,infiniti,land cruiser,1999,65547,FLZFTCSP93B8FM2X3,8-Cylinder,Automatic,Gasoline
1185,chevrolet,is,1999,26920,ZYLW097H5EES9K6US,4-Cylinder,CVT,Gasoline
1186,chevrolet,300 te,2018,69293,9DG0C65404D8CD03G,8-Cylinder,Automatic,Hybrid
1187,hyundai,macan,2018,2750,CMTAJ05T6F2HYB9ZX,10-Cylinder+,Automatic,Gasoline
1188,gmc,expedition,1995,173169,4ZMLK7912NSXAVFRB,3-Cylinder,CVT,Diesel
1189,nissan,is,2017,87428,JNFZ15RN3PSD9CYD6,4-Cylinder,Automatic,Electric
1190,nissan,corolla,2005,69597,0V7UUANP6JLSZWHC6,8-Cylinder,CVT,Diesel
1191,pontiac,avalanche,2018,193928,ZGA2R6KZ5YKRS6PMS,4-Cylinder,Manual,Gasoline
1192,chevrolet,yukon xl 1500,2000,137185,3H0VZU3DXVBSMVK4M,3-Cylinder,CVT,Hybrid
1193,chevrolet,concorde,2006,11176,85E1VGCD5DDCT3GVK,4-Cylinder,Automatic,Diesel
1194,ford,titan king cab,2016,147172,4AHRXJMM8HD30L7UA,8-Cylinder,Manual,Gasoline
1195,mercury,e-class,1994,82039,VA2R8NAN0Z5JL86TZ,2-Cylinder,Manual,Diesel
1196,ford,navigator,1992,129090,9P6APE5B6TUKVN7JM,3-Cylinder,Automatic,Hybrid
1197,gmc,savana 2500 cargo,2001,47104,8H4JRCCM3P8NDDJ0S,4-Cylinder,Automatic,Diesel
1198,lexus,gs,2013,10056,G2FM070J62HEMNAN8,6-Cylinder,Manual,Gasoline
1199,chevrolet,x5,2005,164168,NFT37DVW0JY61C64V,5-Cylinder,Manual,Hybrid
1200,cadillac,a8,2003,1434,9L933V9E84JWV0EK8,6-Cylinder,Manual,Hybrid
1201,mitsubishi,f250 super duty super cab,2015,156913,D4FPZW4737BJJFSHS,3-Cylinder,CVT,Hybrid
1202,mazda,sentra,2013,5077,XEW5L6CB7AC1PSKBW,2-Cylinder,Automatic,Diesel
1203,bentley,3 series,2014,151874,SL7AHEDT3SKRCW8NY,3-Cylinder,CVT,Hybrid
1204,land rover,qx30,2015,39607,1V5HH74S2NKP76M3D,4-Cylinder,Manual,Gasoline
1205,subaru,continental,2002,101958,G316807T53KX4PGUN,5-Cylinder,Automatic,Diesel
1206,chevrolet,s2000,2008,90251,20NBXK1J2S7MW5D43,3-Cylinder,Automatic,Electric
1207,mitsubishi,x3,2010,154190,ZA502KH8XP93EU3JV,5-Cylinder,Automatic,Electric
1208,nissan,savana 2500 passenger,2004,89745,R6UM21XU9VJPHZWZA,5-Cylinder,Automatic,Gasoline
1209,nissan,tracker,2004,95749,9S1RSA86X8E7DKR3M,4-Cylinder,CVT,Gasoline
1210,volkswagen,grand cherokee,2012,94606,LRNC90UR6M00WPNHZ,10-Cylinder+,Automatic,Diesel
1211,gmc,corvette,2014,55784,1BTS6XR4541N0NV0G,5-Cylinder,Automatic,Hybrid
1212,ford,gti,2015,132534,8LAF9S3K18PEFW9Z2,6-Cylinder,Automatic,Gasoline
1213,mitsubishi,express 2500 passenger,1992,152759,DGED92537DP2DVX0R,4-Cylinder,Manual,Hybrid
1214,hyundai,verano,2013,93763,N2BF6PU74J99AC1H5,2-Cylinder,CVT,Diesel
1215,dodge,solara,2009,117087,WJHSP59C94AC03CNL,3-Cylinder,CVT,Gasoline
1216,volkswagen,aerio,2001,94473,719878UX9C80JLE0U,10-Cylinder+,Automatic,Electric
1217,cadillac,rsx,2014,68011,F8XHGNUL30TA48YNW,10-Cylinder+,Manual,Gasoline
1218,nissan,tacoma access cab,2000,21209,2FB8TU26X2690LHKS,4-Cylinder,CVT,Hybrid
1219,nissan,quest,2009,173663,N9LM8MJ42XLHY092B,2-Cylinder,Manual,Hybrid
1220,mercedes-benz,e150 passenger,2002,54245,2CL5MVNY6YLJC6XG6,4-Cylinder,CVT,Gasoline
1221,mercedes-benz,370z,1992,120516,2RWCNS0G4W5F82AH9,10-Cylinder+,Manual,Hybrid
1222,honda,armada,2020,95833,1EUVW5D700NPWYTL6,10-Cylinder+,Manual,Gasoline
1223,nissan,sl,2000,107260,SF035M8G3DEPR75JB,8-Cylinder,CVT,Diesel
1224,volkswagen,s7,2018,101798,C4F17JZB3856CFHXS,4-Cylinder,Automatic,Gasoline
1225,porsche,cx-9,2001,806,PHNTUKHU45UZFH7AC,10-Cylinder+,Automatic,Hybrid
1226,aston martin,explorer,1998,129420,GRK2GVJG8E6G5DU6V,4-Cylinder,CVT,Gasoline
1227,gmc,econoline e250 cargo,2002,16002,924HUTT36EW58RH6D,2-Cylinder,CVT,Hybrid
1228,mercedes-benz,is,2013,83994,JW0NTD9T98HPENCCD,5-Cylinder,CVT,Electric
1229,chevrolet,g-series 1500,2000,41722,XGENR3C32ZDR2YG6B,4-Cylinder,CVT,Gasoline
1230,geo,spectra,2011,188237,XZDLCR0L8W49WRVC3,6-Cylinder,Automatic,Gasoline
1231,ford,california,2019,119964,YL0NHBVF5CTXWE1XD,8-Cylinder,Manual,Diesel
1232,subaru,sportage,2005,133175,A63VTL5Y4L65BT88X,3-Cylinder,CVT,Gasoline
1233,jaguar,titan king cab,1993,7488,K8WD0YL15UWYC8CLP,3-Cylinder,CVT,Hybrid
1234,ford,2500 crew cab,2009,54267,KK9Y32PF7WGPL3SSG,8-Cylinder,CVT,Gasoline
1235,nissan,5 series,2008,163415,831Z4ASBX4XYUFMSX,4-Cylinder,Automatic,Diesel
1236,suzuki,tundra regular cab,2020,57848,1UPD24T23EG4YU74Z,5-Cylinder,Manual,Gasoline
1237,gmc,m-class,2009,189402,XEMEPCSR00R7T8703,3-Cylinder,Manual,Electric
1238,isuzu,colt,2012,32858,N6HPT4P20KP2MAVSU,8-Cylinder,Automatic,Diesel
1239,jeep,grand voyager,1998,94681,GVA4WL0A6S6LX9FL1,5-Cylinder,Automatic,Diesel
1240,volvo,sprinter 2500 cargo,2019,195160,BF8FD3K91RSNYXP13,8-Cylinder,CVT,Electric
1241,toyota,f150 supercrew cab,2005,81176,1YU2AX7G39A9PMPLZ,2-Cylinder,CVT,Electric
1242,bmw,xd,1997,68228,PV3LWWF27EEXND9VG,4-Cylinder,Automatic,Diesel
1243,acura,sportage,1999,52965,6REUAX079P925MV9A,5-Cylinder,Manual,Gasoline
1244,subaru,mountaineer,1999,9898,NUDA9K9J45VCJSSZV,6-Cylinder,Manual,Hybrid
1245,lexus,c/v,1995,76668,R23NRX283G3PFCCYY,4-Cylinder,Automatic,Hybrid
1246,ford,transit connect passenger,2007,70855,NHEX7X5X92LLPWDVB,2-Cylinder,CVT,Electric
1247,volkswagen,sierra 3500 hd crew cab,2011,80564,3P6A5HUS9G4TLKVV9,4-Cylinder,CVT,Diesel
1248,jaguar,ilx,2005,54825,L2D5LDNT6P1V1JPHY,8-Cylinder,CVT,Gasoline
1249,gmc,pathfinder,2018,27459,ENZZ07V564ENJ91V5,6-Cylinder,CVT,Hybrid
1250,ford,express 1500 passenger,1992,75132,ETJ119PL9X0M1CLAV,6-Cylinder,Automatic,Diesel
1251,jaguar,rdx,2018,73145,4W5GT8BV7ZLNVEVEN,2-Cylinder,CVT,Hybrid
1252,dodge,c-class,2016,108438,U3A35FTR2E54D202B,4-Cylinder,Manual,Electric
1253,kia,relay,1993,137526,UP5KUC6Z5WLJXJGUG,3-Cylinder,Manual,Gasoline
1254,kia,nx,1993,146115,7XWT1RFM01JZT9072,4-Cylinder,Manual,Hybrid
1255,mazda,ls,2005,190999,2YDBY5X32LB5DR1MY,5-Cylinder,CVT,Electric
1256,ford,celica,2006,175481,NGSZT8N2818DM5383,5-Cylinder,Automatic,Gasoline
1257,audi,6 series,2001,110587,ZVZ1C63ZXDFC1MDFS,4-Cylinder,CVT,Hybrid
1258,mercedes-benz,a5,1994,90134,N6LBL3SW3W3JS3D0E,3-Cylinder,CVT,Gasoline
1259,gmc,rs 3,2020,33043,EG2885LW19GMKJG05,8-Cylinder,Automatic,Diesel
1260,gmc,e150 super duty cargo,2019,97668,HEMDBB3G1PAAGHBJ2,5-Cylinder,Automatic,Diesel
1261,suzuki,supra,2002,141314,ZBWKBVJ31NW4UMUJ2,4-Cylinder,Automatic,Gasoline
1262,mercedes-benz,q50,1993,50607,M1K98AR51P9AFH385,5-Cylinder,Manual,Electric
1263,chevrolet,escape,1993,105497,BKFKTYBK0N73JD4K1,10-Cylinder+,Manual,Electric
1264,buick,4 series,2017,8565,31FBNWMA0RAV63WFA,8-Cylinder,CVT,Diesel
1265,saab,q7,2002,149450,ZEEMV0S24UHG6101T,4-Cylinder,Manual,Hybrid
1266,toyota,cougar,2011,88707,TSBRSBUR6SXFAY20G,4-Cylinder,Automatic,Diesel
1267,toyota,sierra 3500 hd crew cab,2015,71650,CC0WF4JN48HB97SV4,10-Cylinder+,Automatic,Diesel
1268,ford,f450 super duty crew cab,2011,100843,VXWSLAF49Z98PA38E,4-Cylinder,Manual,Gasoline
1269,bmw,57,2012,2990,4PF7VN190BXAJ1A05,4-Cylinder,CVT,Electric
1270,dodge,savana 3500 cargo,2001,187362,GYJZRXCN2A93C1YGV,3-Cylinder,Automatic,Electric
1271,gmc,metro,2016,197457,46DC8WPX1NJ6EXKUP,6-Cylinder,CVT,Hybrid
1272,chrysler,sentra,2009,133519,TF5G334V9FMUANA0J,10-Cylinder+,Manual,Gasoline
1273,dodge,firebird,1992,55585,KJM644UG9Z8L9P22M,6-Cylinder,Automatic,Gasoline
1274,volkswagen,sonata hybrid,1993,173284,NDPBCZ7F9L6S01JL5,2-Cylinder,CVT,Gasoline
1275,land rover,lancer,2001,167978,BNWR1BFV4P7WSUXEB,3-Cylinder,Manual,Hybrid
1276,freightliner,tacoma double cab,2016,85937,5L1KP5ZK2A1451GDV,3-Cylinder,Automatic,Electric
1277,mazda,wrx,2008,25647,1WG8P4813GRE0G8N2,3-Cylinder,Manual,Gasoline
1278,land rover,sierra 3500 hd extended cab,1992,17013,CVPSVVRN7GCVTZNHK,10-Cylinder+,Manual,Diesel
1279,cadillac,navigator,1998,39106,P0KSPSG935MYJSFSS,2-Cylinder,CVT,Gasoline
1280,ford,dakota extended cab,2015,62393,FSJLJJDT7MGSTJNSV,4-Cylinder,Manual,Diesel
1281,scion,a7,1992,14204,GY6W9B9H8UANUSMM0,8-Cylinder,Automatic,Gasoline
1282,toyota,3500 club coupe,1994,144643,KHKGGY2C233JCWCS7,4-Cylinder,Manual,Hybrid
1283,ford,f250 super duty regular cab,2010,57009,BRMEV6PMXUDCCMHPC,10-Cylinder+,Automatic,Electric
1284,cadillac,altima,2013,187716,XDUTDN353TR7VHARC,2-Cylinder,Automatic,Electric
1285,audi,transit 150 wagon,2000,118153,YWES16A963H0DY7MJ,4-Cylinder,CVT,Electric
1286,nissan,crown victoria,2009,125564,NYLEMWST1GPB7AYU5,3-Cylinder,CVT,Gasoline
1287,ferrari,integra,2014,157995,BRC9Z1U32HJCLETZR,2-Cylinder,Manual,Electric
1288,ford,camaro,2002,91951,58ZUT9974TERKZJV9,5-Cylinder,Automatic,Hybrid
1289,mercedes-benz,is f,2003,43818,07X4U8GK2WKEWBVL0,3-Cylinder,Automatic,Hybrid
1290,jeep,elantra,1997,28814,782H13M96N4217YYY,5-Cylinder,Automatic,Diesel
1291,ferrari,mustang,1993,72488,YYDKHVE275BXRYZ7N,4-Cylinder,Manual,Electric
1292,lexus,tiburon,2000,55503,0M75L3JY2VD7HLAA2,4-Cylinder,Manual,Diesel
1293,toyota,forester,2008,151864,202MERWP7U9VDB84H,5-Cylinder,Manual,Electric
1294,toyota,odyssey,2004,9162,Z10USH6NXW6X8B3MA,10-Cylinder+,CVT,Diesel
1295,hyundai,sonata plug-in hybrid,1992,163852,248FCUDVXU17D8474,5-Cylinder,CVT,Electric
1296,pontiac,fusion energi,2018,13992,1CKX6RLB8TYDF1B5J,4-Cylinder,Manual,Diesel
1297,gmc,f250 super duty super cab,1999,86930,TSBHH3N44Z7ME1889,10-Cylinder+,Automatic,Hybrid
1298,jeep,f150 regular cab,2003,27830,JGVMPE6G5LKM14LEW,8-Cylinder,CVT,Electric
1299,chrysler,corvette,2018,88873,JJ7LW3LD921NNNLHP,3-Cylinder,Manual,Diesel
1300,chevrolet,promaster window van,2005,171346,A8LP5SZ01VK5BLMSG,10-Cylinder+,Manual,Gasoline
1301,audi,a7,1995,165254,8RMV9VF45UHP1LHUR,4-Cylinder,Automatic,Electric
1302,chevrolet,aerostar cargo,1994,9022,Y2BR1XUV4EDWUWDLL,8-Cylinder,Automatic,Gasoline
1303,ford,300zx,2002,73300,RJF0TDAP163U1EXS2,4-Cylinder,Automatic,Gasoline
1304,ford,rx,2013,31873,LAT3K9SBXDKFZR8UJ,6-Cylinder,Automatic,Diesel
1305,lexus,ram 50 regular cab,2010,60648,X51WHK44XJ1H2ST89,10-Cylinder+,Automatic,Hybrid
1306,pontiac,tucson,2002,53504,X8A0Y8Y60NF9NUNHT,10-Cylinder+,CVT,Diesel
1307,honda,town & country,1995,127934,RNL0PV5L8BH2UA0SE,8-Cylinder,Automatic,Electric
1308,ford,zdx,2015,103236,FRWM3VER7FGUNGZ1V,8-Cylinder,Automatic,Diesel
1309,dodge,rapide s,2010,59843,J8DNK8U19RB8M4KRV,4-Cylinder,Automatic,Electric
1310,acura,mkt,2001,176317,88JREKUK3AKYYYS04,4-Cylinder,CVT,Hybrid
1311,ford,suburban 1500,2009,159530,UY3MM17G106SHBUHU,10-Cylinder+,Manual,Diesel
1312,ford,corrado,2019,144814,DB274X1Y28J5CX1UJ,5-Cylinder,Automatic,Electric
1313,kia,range rover,1997,194403,9CYB85HJ1DK2SKKUN,5-Cylinder,Manual,Diesel
1314,ford,3500 mega cab,2018,80404,YFSLR98X9ULW6W2UW,4-Cylinder,CVT,Gasoline
1315,ford,s-series,1998,174641,681YL9C01XGH26WT9,8-Cylinder,Manual,Gasoline
1316,chrysler,venture passenger,2006,167765,6862UL612D87UJGAX,3-Cylinder,Manual,Hybrid
1317,toyota,cts,2018,78348,FCU65BK83SGBEV071,5-Cylinder,Automatic,Gasoline
1318,buick,jetta,2010,89131,NPFFNX003HJGJDS9A,10-Cylinder+,CVT,Hybrid
1319,gmc,murcielago,1996,113860,46GNCWJ66S9MTFZNR,8-Cylinder,Automatic,Gasoline
1320,audi,r32,2003,84480,7U9XGSWA9FLL9N6X4,5-Cylinder,CVT,Diesel
1321,chevrolet,r8,2016,79503,KABYBTGE6S8PGXJW8,8-Cylinder,Automatic,Electric
1322,chrysler,pilot,2016,63570,DGVWHR5CXKT4SBD7S,4-Cylinder,CVT,Gasoline
1323,hyundai,xtra cab,2013,82761,53KZGSWN2L1VCF7B5,2-Cylinder,Automatic,Diesel
1324,ford,park avenue,1999,64168,77JFWVPH9HNP2TNL1,6-Cylinder,Automatic,Diesel
1325,cadillac,econoline e250 cargo,2004,102880,7KHDKCF4900T8BWNG,5-Cylinder,CVT,Hybrid
1326,acura,safari cargo,2000,178165,KDNSFEW5095YF19G1,6-Cylinder,Manual,Gasoline
1327,bmw,verano,2015,137387,6720YLRC7PUH3YMMW,5-Cylinder,Manual,Gasoline
1328,saturn,slr mclaren,2020,102301,KSWLGLG79BRTUEDNF,3-Cylinder,Manual,Gasoline
1329,oldsmobile,cx-7,2019,158302,CJYDZCMM4T11XP8TS,4-Cylinder,CVT,Electric
1330,volkswagen,titan single cab,2002,111559,1BB9R4PLXJ877H1US,2-Cylinder,CVT,Gasoline
1331,panoz,g,2003,10650,KP8PVSDZ7TAS0SJGG,10-Cylinder+,Automatic,Electric
1332,pontiac,town & country,1992,154780,F4RBRRE79D2HYC80Z,4-Cylinder,Automatic,Hybrid
1333,volkswagen,countryman,2019,39579,37K2ADLE4CL6E1H9A,8-Cylinder,Manual,Gasoline
1334,isuzu,sierra 1500 crew cab,2013,190067,RT3FDBPS9S5H52SPG,2-Cylinder,Manual,Gasoline
1335,nissan,sierra 1500 regular cab,2015,132551,XK1GZ5ZU0JVP606J2,4-Cylinder,Manual,Electric
1336,volkswagen,a8,2010,167211,V2H3VG873DZRUR329,5-Cylinder,Automatic,Electric
1337,ford,highlander,2014,162595,9N7TCKAD6PMTWZ2AX,6-Cylinder,CVT,Diesel
1338,gmc,impreza,2015,3472,KBVR0HF141SHCNXT0,5-Cylinder,CVT,Diesel
1339,lexus,f350 super duty crew cab,2008,79058,Y72RB29D13E4VU3YR,2-Cylinder,CVT,Diesel
1340,honda,300,2003,122358,ACN5YGP42B1LZ485L,2-Cylinder,Automatic,Electric
1341,chevrolet,xc90,2013,171402,MFPS1CVN70PVVNX0M,8-Cylinder,CVT,Hybrid
1342,nissan,ram 1500 regular cab,2002,92879,VBWXE14U429YENV1A,4-Cylinder,CVT,Hybrid
1343,toyota,legacy,2019,177713,NLXWE12X9S56CHCK5,10-Cylinder+,Manual,Hybrid
1344,gmc,2500 club coupe,2010,67871,PR9M96KC0G0EJF47E,8-Cylinder,Manual,Gasoline
